INFO 2025-10-16 01:17:30,814 basehttp 34488 36584 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:31,342 basehttp 34488 32916 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:32,077 basehttp 34488 33784 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:32,680 basehttp 34488 35420 "GET /api/v1/info-plaza/posts/?ordering=-published_at HTTP/1.1" 200 2140
INFO 2025-10-16 01:17:33,434 basehttp 34488 34360 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:34,466 basehttp 34488 31972 "GET /api/v1/info-plaza/posts/3/ HTTP/1.1" 200 839
INFO 2025-10-16 01:17:34,493 basehttp 34488 34896 "GET /api/v1/info-plaza/comments/?post=3 HTTP/1.1" 200 52
INFO 2025-10-16 08:16:30,711 autoreload 25340 25332 Watching for file changes with StatReloader
INFO 2025-10-16 08:17:28,045 basehttp 25340 12472 "GET /api/v1/auth/profile/ HTTP/1.1" 200 432
INFO 2025-10-16 08:17:28,199 basehttp 25340 4928 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
INFO 2025-10-16 08:26:11,169 autoreload 25340 25332 E:\corrosion_platform\backend\apps\persons\serializers.py changed, reloading.
INFO 2025-10-16 08:26:13,577 autoreload 23556 19024 Watching for file changes with StatReloader
INFO 2025-10-16 08:31:01,579 autoreload 23556 19024 E:\corrosion_platform\backend\apps\persons\serializers.py changed, reloading.
INFO 2025-10-16 08:31:04,130 autoreload 20556 25332 Watching for file changes with StatReloader
WARNING 2025-10-16 08:33:20,912 log 20556 8180 Unauthorized: /api/v1/auth/logout/
WARNING 2025-10-16 08:33:20,914 basehttp 20556 8180 "POST /api/v1/auth/logout/ HTTP/1.1" 401 179
WARNING 2025-10-16 08:33:29,716 log 20556 5932 Bad Request: /api/v1/auth/login/
WARNING 2025-10-16 08:33:29,718 basehttp 20556 5932 "POST /api/v1/auth/login/ HTTP/1.1" 400 49
INFO 2025-10-16 08:34:01,490 basehttp 20556 20076 "POST /api/v1/auth/login/ HTTP/1.1" 200 925
INFO 2025-10-16 08:34:01,548 basehttp 20556 24208 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
INFO 2025-10-16 08:35:13,740 basehttp 20556 17280 "GET /api/v1/info-plaza/posts/?ordering=-published_at HTTP/1.1" 200 2141
INFO 2025-10-16 08:35:15,445 basehttp 20556 3092 "GET /api/v1/info-plaza/posts/3/ HTTP/1.1" 200 839
INFO 2025-10-16 08:35:15,497 basehttp 20556 16560 "GET /api/v1/info-plaza/comments/?post=3 HTTP/1.1" 200 52
INFO 2025-10-16 08:37:21,149 basehttp 20556 7048 "GET /api/v1/auth/profile/ HTTP/1.1" 200 434
INFO 2025-10-16 08:37:21,339 basehttp 20556 10452 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
WARNING 2025-10-16 08:45:34,935 log 20556 22052 Unauthorized: /api/v1/auth/logout/
WARNING 2025-10-16 08:45:34,937 basehttp 20556 22052 "POST /api/v1/auth/logout/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:21:18,558 log 20556 1808 Not Found: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:21:18,559 log 20556 2528 Not Found: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:21:18,561 log 20556 4972 Not Found: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:21:18,563 log 20556 13080 Not Found: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:21:18,565 basehttp 20556 1808 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:21:18,566 basehttp 20556 2528 "GET /api/v1/dashboard/activities/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:21:18,567 basehttp 20556 4972 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 404 3487
WARNING 2025-10-16 09:21:18,568 basehttp 20556 13080 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 404 3511
WARNING 2025-10-16 09:26:08,034 log 20556 24736 Not Found: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:26:08,036 log 20556 3268 Not Found: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:26:08,038 log 20556 3780 Not Found: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:26:08,042 log 20556 16756 Not Found: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:26:08,043 basehttp 20556 24736 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:26:08,044 basehttp 20556 3268 "GET /api/v1/dashboard/activities/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:26:08,045 basehttp 20556 3780 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 404 3487
WARNING 2025-10-16 09:26:08,046 basehttp 20556 16756 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 404 3511
INFO 2025-10-16 09:28:58,123 autoreload 17552 22704 Watching for file changes with StatReloader
WARNING 2025-10-16 09:30:34,132 log 17552 15216 Not Found: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:30:34,134 log 17552 17220 Not Found: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:30:34,135 log 17552 13248 Not Found: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:30:34,137 log 17552 22176 Not Found: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:30:34,139 basehttp 17552 15216 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:30:34,140 basehttp 17552 17220 "GET /api/v1/dashboard/activities/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:30:34,141 basehttp 17552 13248 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 404 3511
WARNING 2025-10-16 09:30:34,143 basehttp 17552 22176 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 404 3487
WARNING 2025-10-16 09:30:42,852 log 17552 20164 Not Found: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:30:42,856 log 17552 1892 Not Found: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:30:42,856 basehttp 17552 20164 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:30:42,860 log 17552 1888 Not Found: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:30:42,861 basehttp 17552 1892 "GET /api/v1/dashboard/activities/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:30:42,863 basehttp 17552 1888 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 404 3487
WARNING 2025-10-16 09:30:42,916 log 17552 20404 Not Found: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:30:42,918 basehttp 17552 20404 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 404 3511
WARNING 2025-10-16 09:32:07,080 log 17552 3316 Not Found: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:32:07,082 log 17552 22952 Not Found: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:32:07,085 log 17552 25292 Not Found: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:32:07,087 log 17552 14932 Not Found: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:32:07,088 basehttp 17552 3316 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 404 3487
WARNING 2025-10-16 09:32:07,090 basehttp 17552 22952 "GET /api/v1/dashboard/activities/ HTTP/1.1" 404 3502
WARNING 2025-10-16 09:32:07,091 basehttp 17552 25292 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 404 3511
WARNING 2025-10-16 09:32:07,092 basehttp 17552 14932 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 404 3502
INFO 2025-10-16 09:34:30,211 autoreload 17552 22704 E:\corrosion_platform\backend\config\urls.py changed, reloading.
INFO 2025-10-16 09:34:32,760 autoreload 12960 16576 Watching for file changes with StatReloader
INFO 2025-10-16 09:38:28,450 autoreload 25104 18672 Watching for file changes with StatReloader
WARNING 2025-10-16 09:40:24,873 log 25104 13608 Unauthorized: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:40:24,874 log 25104 7636 Unauthorized: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:40:24,876 log 25104 4196 Unauthorized: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:40:24,877 log 25104 25184 Unauthorized: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:40:24,879 basehttp 25104 13608 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:40:24,879 basehttp 25104 7636 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 401 179
